gameid,playerid,estOFFRTG,OFFRTG,estDEFRTG,DEFRTG,estNETRTG,NETRTG,ASTpct,ASTtoTOV,ASTratio,ORBpct,DRBpct,REBpct,TOVratio,effFGpct,TSpct,USGpct,estUSGpct,estpace,pace,paceper40,POS,pie,home_basic,FGM,FGA,FGpct,3PM,3PA,3Ppct,FTM,FTA,FTpct,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,plusminusPTS,home,win,date,team,name,SEC,PTSoffTOV,2ndPTS,FBPTS,PIP,oppPTSoffTOV,opp2ndPTS,oppFBPTS,oppPIP,BLKA,foulsdrawn,SPD,DIST,REBchancesOFF,REBchancesDEF,REBchancestotal,touches,2ndAST,FTAST,passes,contestedFGM,contestedFGA,contestedFGpct,uncontestedFGM,uncontestedFGA,uncontestedFGpct,defendedatrimFGM,defendedatrimFGA,defendedatrimFGpct,date_num
22200065,2617,50.0,50.0,61.5,60.0,-11.5,-10.0,0.0,0.0,0.0,0.0,0.333,0.2,0.0,0.0,0.0,0.25,0.25,94.02,95.29,79.41,4,0.143,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,-1,25,0.0,2022-10-26 00:00:00,16,524,136,0,0,0,0,0,0,0,0,0,0,3.35,0.14,0,1,1,5,0,0,4,0,1,0.0,0,0,0.0,0,0,0.0,9.0
22200081,2617,115.6,105.0,120.2,126.3,-4.6,-21.3,0.0,0.0,0.0,0.0,0.143,0.056,0.0,0.5,0.521,0.13,0.149,115.08,117.74,98.11,20,0.034,0,1,2,0.5,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,1,3,-3,26,1.0,2022-10-29 00:00:00,16,524,477,0,0,0,0,2,2,2,12,0,2,3.8,0.55,0,2,2,7,0,0,4,0,0,0.0,1,2,0.5,1,1,1.0,12.0
22200314,2617,84.7,84.2,110.2,104.5,-25.4,-20.3,0.0,0.0,0.0,0.071,0.0,0.045,0.0,0.0,0.0,0.087,0.091,98.88,101.97,84.97,19,-0.015,0,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,1,0,0,0,0,-7,3,1.0,2022-11-30 00:00:00,16,524,579,0,0,0,0,2,5,3,10,0,1,3.71,0.64,2,3,5,14,0,0,11,0,0,0.0,0,2,0.0,1,1,1.0,42.0
22200328,2617,169.5,177.8,158.7,160.0,10.8,17.8,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.091,0.087,104.88,102.09,85.07,9,-0.152,0,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,3,0,0,3,0.0,2022-12-02 00:00:00,16,524,268,0,0,0,0,2,0,4,2,0,1,4.24,0.34,2,0,2,7,1,0,6,0,1,0.0,0,0,0.0,0,1,0.0,44.0
22200424,2617,95.2,100.0,138.0,130.8,-42.8,-30.8,0.0,0.0,0.0,0.063,0.091,0.074,0.0,0.0,0.0,0.129,0.128,99.9,99.97,83.31,26,-0.118,0,0,4,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,3,0,-8,11,0.0,2022-12-15 00:00:00,16,524,749,0,0,0,0,6,5,6,20,0,2,3.93,0.85,5,3,8,17,0,0,12,0,2,0.0,0,2,0.0,0,0,0.0,57.0
22200780,2617,83.0,82.6,112.7,108.3,-29.6,-25.7,0.0,0.0,0.0,0.071,0.143,0.095,0.0,0.0,0.0,0.08,0.08,106.23,108.64,90.53,23,-0.043,0,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,1,0,-7,20,1.0,2023-02-02 00:00:00,16,524,623,0,0,0,0,2,4,0,8,0,1,3.79,0.71,3,3,6,9,0,0,7,0,0,0.0,0,2,0.0,0,2,0.0,105.0
22201219,2617,113.8,113.5,106.5,109.4,7.4,4.0,0.0,0.0,0.0,0.0,0.094,0.054,5.3,0.618,0.655,0.339,0.34,102.4,101.13,84.28,52,0.154,1,9,17,0.529,3,7,0.429,3,3,1.0,0,3,3,0,0,1,1,3,24,1,16,1.0,2023-04-09 00:00:00,16,524,1495,2,3,2,8,13,3,8,16,0,3,3.74,1.69,3,8,10,51,1,0,31,2,5,0.4,7,12,0.583,2,2,1.0,164.0
42200103,2617,33.3,33.3,140.0,116.7,-106.7,-83.3,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.333,0.333,107.03,116.76,97.3,6,-0.1,1,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-5,16,1.0,2023-04-22 00:00:00,16,524,148,0,0,0,0,2,0,3,2,0,0,3.31,0.15,0,1,1,3,0,0,1,0,1,0.0,0,1,0.0,0,0,0.0,175.0
42200403,2617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,48.32,96.64,80.54,1,2.0,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,16,0.0,2023-06-07 00:00:00,16,524,30,0,0,0,0,0,0,0,0,0,0,3.38,0.03,0,0,0,2,0,0,1,0,0,0.0,0,1,0.0,0,0,0.0,210.0
22200594,2738,100.9,92.9,95.2,96.3,5.8,-3.4,0.111,0.5,33.3,0.0,0.125,0.071,66.7,0.0,0.0,0.063,0.07,106.47,110.32,91.93,28,0.0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,2,1,0,0,10,0.0,2023-01-07 00:00:00,10,19,718,0,0,0,0,10,4,4,14,0,0,4.2,0.89,2,2,3,18,1,0,16,0,0,0.0,0,0,0.0,1,2,0.5,79.0
22200615,2738,100.5,96.3,88.2,88.9,12.2,7.4,0.333,3.0,60.0,0.063,0.0,0.037,20.0,1.0,1.0,0.065,0.067,101.64,103.4,86.17,27,0.038,1,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,3,0,0,1,3,2,2,10,0.0,2023-01-10 00:00:00,10,19,752,0,2,0,2,2,5,0,14,0,1,4.37,0.97,1,2,3,24,0,0,23,1,1,1.0,0,0,0.0,1,1,1.0,82.0
22200635,2738,124.8,124.4,85.7,83.3,39.1,41.1,0.053,0.5,16.7,0.0,0.182,0.103,33.3,0.833,0.833,0.114,0.114,109.37,111.08,92.57,41,0.096,0,2,3,0.667,1,2,0.5,0,0,0.0,0,4,4,1,1,1,2,1,5,16,27,0.0,2023-01-13 00:00:00,10,19,1076,2,0,2,2,7,0,7,18,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,85.0
22200964,2738,134.5,143.3,104.4,100.0,30.1,43.3,0.143,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.063,103.96,102.96,85.8,30,-0.007,0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,2,0,1,0,1,0,11,14,1.0,2023-03-05 00:00:00,10,19,867,0,0,0,0,2,2,0,8,0,2,4.04,1.03,0,2,2,23,0,0,20,0,0,0.0,0,2,0.0,1,1,1.0,130.0
22200982,2738,96.8,100.0,156.5,157.7,-59.6,-57.7,0.3,1.0,42.9,0.0,0.222,0.091,42.9,1.0,1.0,0.138,0.139,112.54,110.29,91.91,27,0.058,0,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,3,0,0,3,0,2,-14,21,1.0,2023-03-07 00:00:00,10,19,692,0,0,0,2,4,2,3,16,0,1,4.27,0.88,0,3,3,25,1,0,21,0,0,0.0,1,1,1.0,2,4,0.5,132.0
22200996,2738,118.4,109.8,109.3,107.9,9.1,1.9,0.235,0.0,57.1,0.0,0.063,0.033,0.0,0.0,0.0,0.07,0.077,102.74,107.47,89.56,41,0.035,0,0,3,0.0,0,3,0.0,0,0,0.0,0,1,1,4,2,0,0,1,0,4,15,1.0,2023-03-09 00:00:00,10,19,1059,0,0,0,0,10,2,6,16,0,1,4.2,1.32,0,4,4,36,1,0,32,0,0,0.0,0,3,0.0,2,2,1.0,134.0
22201012,2738,106.4,107.7,123.0,124.0,-16.6,-16.3,0.222,2.0,40.0,0.154,0.273,0.208,20.0,0.5,0.5,0.1,0.102,118.08,116.89,97.41,26,0.087,1,1,2,0.5,0,1,0.0,0,0,0.0,2,3,5,2,0,1,1,1,2,-3,10,1.0,2023-03-11 00:00:00,10,19,628,0,2,0,2,2,2,0,12,0,0,4.43,0.82,2,5,7,21,1,0,18,1,1,1.0,0,1,0.0,2,2,1.0,136.0
22201025,2738,153.1,145.9,96.8,97.2,56.3,48.7,0.176,0.0,42.9,0.0,0.091,0.057,0.0,0.667,0.694,0.1,0.107,106.94,109.27,91.06,37,0.088,1,2,3,0.667,0,1,0.0,2,3,0.667,0,2,2,3,1,0,0,3,6,19,10,1.0,2023-03-13 00:00:00,10,19,962,0,0,0,4,2,6,2,22,0,2,3.9,1.16,0,5,5,24,0,0,20,2,3,0.667,0,0,0.0,2,2,1.0,138.0
42200232,202684,88.8,87.0,72.9,77.3,15.9,9.7,0.333,0.0,25.0,0.077,0.214,0.148,0.0,0.5,0.434,0.24,0.255,91.68,90.0,75.0,23,0.18,0,2,4,0.5,0,0,0.0,1,4,0.25,1,3,4,2,0,0,0,1,5,3,10,1.0,2023-05-04 00:00:00,14,513,720,2,3,2,4,0,7,0,6,0,4,3.89,0.85,4,5,9,16,0,0,9,2,4,0.5,0,0,0.0,1,3,0.333,187.0
42200233,202684,135.7,126.7,100.8,107.1,34.9,19.5,0.0,0.0,0.0,0.4,0.143,0.25,25.0,0.333,0.333,0.235,0.25,120.89,121.4,101.16,15,0.028,1,1,3,0.333,0,0,0.0,0,0,0.0,2,1,3,0,0,0,1,0,2,4,14,1.0,2023-05-06 00:00:00,14,513,344,2,0,0,2,4,4,0,10,0,0,4.28,0.46,2,2,4,7,0,0,2,1,3,0.333,0,0,0.0,1,1,1.0,189.0
42200236,202684,87.2,85.7,100.0,87.5,-12.8,-1.8,0.0,0.0,0.0,0.0,0.333,0.182,0.0,0.0,0.0,0.0,0.0,88.83,96.0,80.0,7,0.148,1,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-1,14,1.0,2023-05-12 00:00:00,14,513,225,0,0,0,0,0,3,0,2,0,0,3.76,0.25,0,3,3,5,0,0,4,0,0,0.0,0,0,0.0,0,0,0.0,195.0
42200312,202684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.15,234.15,195.12,1,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,8,1.0,2023-05-18 00:00:00,14,513,12,0,0,0,0,0,0,0,0,0,0,2.47,0.01,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,199.0
42200313,202684,200.0,100.0,0.0,0.0,200.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.74,74.61,62.18,2,0.0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,14,0.0,2023-05-20 00:00:00,14,513,58,0,0,0,0,0,0,0,0,0,0,2.88,0.05,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,201.0
42200314,202684,112.6,111.1,112.6,111.1,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.067,0.0,0.5,0.45,0.2,0.213,87.99,89.18,74.32,18,0.051,1,2,4,0.5,0,0,0.0,0,1,0.0,1,0,1,0,0,0,0,0,4,0,14,0.0,2023-05-22 00:00:00,14,513,581,2,0,2,4,2,0,2,6,0,1,4.05,0.72,3,1,4,10,0,0,6,1,3,0.333,1,1,1.0,1,2,0.5,203.0
22200391,202689,145.1,147.6,142.7,146.3,2.4,1.3,0.238,0.0,41.7,0.067,0.067,0.067,0.0,0.4,0.556,0.156,0.157,104.32,102.15,85.13,42,0.065,0,2,5,0.4,0,2,0.0,4,5,0.8,1,1,2,5,0,1,0,3,8,2,5,1.0,2022-12-10 00:00:00,7,305,1170,2,0,0,2,2,6,8,24,1,2,4.21,1.46,2,4,6,40,0,0,31,1,3,0.333,1,2,0.5,1,4,0.25,52.0
22200436,202689,99.7,103.6,110.8,111.1,-11.1,-7.5,0.25,2.0,25.0,0.063,0.125,0.094,12.5,0.5,0.551,0.182,0.193,103.28,101.15,84.29,28,0.118,1,2,5,0.4,1,2,0.5,1,1,1.0,1,2,3,2,0,0,1,1,6,-1,7,1.0,2022-12-16 00:00:00,7,305,783,0,3,0,0,4,4,4,14,0,2,4.05,0.94,2,3,5,24,1,0,16,1,2,0.5,1,3,0.333,1,1,1.0,58.0
22200440,202689,95.6,98.8,86.6,93.5,9.1,5.2,0.412,3.5,18.9,0.0,0.106,0.057,5.4,0.56,0.579,0.353,0.355,94.79,89.78,74.82,80,0.225,0,12,25,0.48,4,13,0.308,4,6,0.667,0,5,5,7,0,1,2,2,32,7,6,1.0,2022-12-17 00:00:00,7,305,2518,3,0,0,12,8,14,10,40,2,6,3.93,2.92,2,10,12,95,1,0,60,4,9,0.444,8,16,0.5,5,5,1.0,59.0
22200456,202689,103.1,104.2,102.4,108.0,0.7,-3.8,0.273,0.0,20.0,0.0,0.071,0.035,0.0,0.389,0.579,0.214,0.224,101.27,98.07,81.72,48,0.112,0,3,9,0.333,1,6,0.167,7,7,1.0,0,2,2,3,0,0,0,4,14,-4,18,1.0,2022-12-19 00:00:00,7,305,1439,5,0,0,2,8,9,0,26,0,4,4.02,1.73,0,3,3,39,1,0,26,1,4,0.25,2,5,0.4,2,2,1.0,61.0
22200473,202689,98.5,97.6,91.0,92.5,7.5,5.1,0.0,0.0,0.0,0.05,0.167,0.105,14.3,0.333,0.333,0.152,0.161,96.84,96.56,80.46,41,0.04,0,2,6,0.333,0,1,0.0,0,0,0.0,1,3,4,0,0,0,1,0,4,3,18,0.0,2022-12-21 00:00:00,7,305,1208,0,0,0,4,4,0,2,22,1,0,3.93,1.41,1,4,5,27,0,0,19,1,4,0.25,1,2,0.5,2,3,0.667,63.0
22200512,202689,127.5,130.0,144.4,118.2,-17.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.2,0.196,93.72,102.51,85.42,10,-0.047,1,0,1,0.0,0,1,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1,0,7,1.0,2022-12-27 00:00:00,7,305,295,0,0,0,0,0,0,3,4,0,2,4.07,0.37,0,0,0,7,0,0,4,0,0,0.0,0,1,0.0,0,0,0.0,68.0
22200528,202689,110.0,110.3,147.7,134.5,-37.7,-24.1,0.182,0.0,40.0,0.0,0.0,0.0,0.0,0.5,0.5,0.094,0.097,102.82,107.49,89.58,29,0.046,1,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,2,0,0,0,0,3,-7,7,1.0,2022-12-29 00:00:00,7,305,777,0,0,0,0,0,11,5,18,0,0,3.73,0.88,1,0,1,14,0,0,11,0,1,0.0,1,2,0.5,0,0,0.0,70.0
22200556,202689,140.0,127.3,134.1,140.0,5.9,-12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.154,0.167,98.44,101.14,84.28,11,0.103,0,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,2,0,0,0,2,0,11,0.0,2023-01-02 00:00:00,7,305,299,2,0,0,2,0,0,3,4,1,0,4.08,0.36,0,0,0,9,1,0,7,1,1,1.0,0,1,0.0,0,0,0.0,74.0
22200577,202689,123.0,120.0,134.6,140.0,-11.7,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.167,0.17,100.1,99.31,82.76,5,0.133,1,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-1,7,0.0,2023-01-05 00:00:00,7,305,145,0,0,0,2,0,0,0,2,0,0,4.46,0.2,0,0,0,3,0,0,2,1,1,1.0,0,0,0.0,0,0,0.0,77.0
22201169,203487,103.1,100.0,133.3,100.0,-30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.25,0.258,92.59,107.66,89.72,4,0.0,1,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1,0,22,1.0,2023-04-02 00:00:00,22,381,107,1,0,0,0,2,0,0,4,0,1,3.51,0.12,0,0,0,5,0,0,3,0,0,0.0,0,0,0.0,0,0,0.0,158.0
22201197,203487,92.7,92.3,144.7,144.0,-52.0,-51.7,0.333,0.0,60.0,0.0,0.0,0.0,0.0,0.5,0.5,0.065,0.069,100.13,100.6,83.84,26,0.073,1,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,3,0,1,0,0,2,-12,22,0.0,2023-04-06 00:00:00,22,381,730,0,0,0,2,7,9,5,12,0,0,4.16,0.91,0,0,0,24,0,0,21,1,2,0.5,0,0,0.0,0,1,0.0,161.0
22201207,203487,91.5,89.7,111.3,111.1,-19.7,-21.5,0.167,1.0,11.1,0.059,0.333,0.172,11.1,0.333,0.436,0.222,0.233,95.13,96.23,80.19,29,0.125,0,2,6,0.333,0,1,0.0,2,2,1.0,1,4,5,1,0,0,1,1,6,-4,2,1.0,2023-04-07 00:00:00,22,381,838,0,0,0,4,10,3,6,10,1,1,4.02,1.02,1,5,6,29,0,1,21,2,4,0.5,0,2,0.0,1,1,1.0,162.0
22201219,203487,109.8,103.0,131.3,133.3,-21.4,-30.3,0.333,1.0,23.1,0.0,0.0,0.0,23.1,0.583,0.546,0.256,0.271,93.41,95.61,79.68,33,0.0,0,3,6,0.5,1,2,0.5,1,3,0.333,0,0,0,3,1,0,3,4,8,-10,16,1.0,2023-04-09 00:00:00,22,381,994,1,0,0,4,7,2,7,10,1,4,3.92,1.16,1,1,2,42,3,0,28,2,3,0.667,1,3,0.333,2,2,1.0,164.0
22200114,203490,145.0,150.0,105.4,109.1,39.5,40.9,0.0,0.0,0.0,0.0,0.3,0.167,0.0,0.75,0.868,0.13,0.126,103.88,100.41,83.68,22,0.149,0,1,2,0.5,1,2,0.5,2,2,1.0,0,3,3,0,2,0,0,0,5,9,27,0.0,2022-11-02 00:00:00,28,420,631,3,0,3,0,4,6,3,6,0,1,4.62,0.83,0,3,3,19,0,0,14,0,0,0.0,2,5,0.4,1,1,1.0,16.0
22200127,203490,121.7,126.8,107.2,104.7,14.5,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.061,0.063,98.86,98.06,81.72,41,0.081,0,2,3,0.667,2,3,0.667,0,0,0.0,0,0,0,0,2,0,0,1,6,7,7,1.0,2022-11-04 00:00:00,28,420,1234,3,0,3,0,10,4,10,26,0,1,4.11,1.55,0,1,1,27,0,0,24,0,0,0.0,2,3,0.667,2,3,0.667,18.0
22200141,203490,99.3,97.6,104.6,104.8,-5.3,-7.2,0.214,0.0,50.0,0.04,0.1,0.067,0.0,0.333,0.333,0.061,0.063,105.23,106.05,88.38,41,0.092,1,1,3,0.333,0,1,0.0,0,0,0.0,1,2,3,3,3,0,0,2,2,-4,28,1.0,2022-11-06 00:00:00,28,420,1127,0,0,0,0,2,4,10,16,0,1,4.19,1.42,2,3,5,28,0,0,24,0,0,0.0,1,3,0.333,3,3,1.0,20.0
22200151,203490,82.1,86.5,127.5,121.1,-45.4,-34.6,0.1,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.563,0.098,0.098,104.61,104.55,87.12,37,0.053,0,2,4,0.5,0,1,0.0,1,1,1.0,0,0,0,1,0,0,0,0,5,-14,5,1.0,2022-11-07 00:00:00,28,420,1033,2,0,2,2,10,9,4,26,0,1,4.24,1.31,0,2,2,21,0,0,17,0,1,0.0,2,3,0.667,5,6,0.833,21.0
22200165,203490,111.6,114.6,109.0,110.6,2.6,3.9,0.0,0.0,0.0,0.097,0.115,0.105,18.2,0.75,0.788,0.175,0.18,99.2,97.16,80.97,48,0.15,1,5,8,0.625,2,5,0.4,2,2,1.0,3,3,6,0,1,0,2,1,14,3,28,1.0,2022-11-09 00:00:00,28,420,1408,5,7,2,6,6,13,8,22,0,2,4.22,1.79,5,5,10,36,0,0,23,3,3,1.0,2,5,0.4,2,4,0.5,22.0
22200179,203490,106.4,102.7,134.4,131.6,-28.0,-28.9,0.1,0.0,16.7,0.0,0.071,0.031,0.0,0.5,0.551,0.114,0.12,101.65,104.55,87.12,37,0.052,0,2,5,0.4,1,3,0.333,1,1,1.0,0,1,1,1,1,0,0,2,6,-12,21,1.0,2022-11-11 00:00:00,28,420,1033,3,0,0,2,9,7,4,30,0,1,4.28,1.31,1,1,2,28,0,0,23,1,1,1.0,1,4,0.25,3,3,1.0,24.0
22200187,203490,105.4,103.8,132.6,128.3,-27.2,-24.5,0.167,3.0,37.5,0.071,0.136,0.1,12.5,0.667,0.773,0.082,0.083,93.56,95.88,79.9,53,0.119,0,2,3,0.667,0,1,0.0,2,2,1.0,2,3,5,3,2,0,1,1,6,-13,12,1.0,2022-11-12 00:00:00,28,420,1592,2,4,0,4,10,11,12,22,0,5,4.14,1.94,5,4,9,37,0,0,28,0,0,0.0,2,3,0.667,4,5,0.8,25.0
22200199,203490,106.9,112.0,98.0,96.2,8.9,15.8,0.0,0.0,0.0,0.0,0.083,0.043,33.3,0.0,0.0,0.115,0.11,103.01,101.58,84.65,25,-0.048,0,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,3,9,0.0,2022-11-14 00:00:00,28,420,723,0,0,0,0,5,5,0,6,0,1,4.34,0.94,0,2,2,13,0,0,10,0,1,0.0,0,1,0.0,1,1,1.0,27.0
22201190,1628221,173.0,175.0,91.5,96.4,81.6,78.6,0.059,0.0,12.5,0.0,0.059,0.04,0.0,0.643,0.643,0.233,0.239,99.05,95.9,79.91,28,0.091,1,3,7,0.429,3,6,0.5,0,0,0.0,0,1,1,1,0,0,0,0,9,22,12,0.0,2023-04-05 00:00:00,12,164,841,3,0,3,0,0,11,2,16,1,2,4.07,1.03,1,2,2,17,0,0,10,0,1,0.0,3,6,0.5,1,2,0.5,160.0
22201203,1628221,105.1,103.3,115.5,115.0,-10.4,-11.7,0.158,0.0,27.3,0.0,0.147,0.082,0.0,0.429,0.508,0.123,0.127,97.44,98.55,82.13,61,0.083,1,2,7,0.286,2,7,0.286,2,2,1.0,0,5,5,3,1,0,0,2,8,-6,12,0.0,2023-04-07 00:00:00,12,164,1768,0,0,0,0,18,8,9,30,1,1,4.19,2.2,1,5,6,31,0,0,23,2,2,1.0,0,5,0.0,0,0,0.0,162.0
22201220,1628221,132.1,133.3,111.7,114.3,20.4,19.0,0.1,0.0,12.5,0.0,0.0,0.0,0.0,0.5,0.5,0.219,0.217,114.5,112.71,93.93,30,0.032,0,3,7,0.429,1,5,0.2,0,0,0.0,0,0,0,1,1,0,0,3,7,8,20,0.0,2023-04-09 00:00:00,12,164,741,5,0,2,4,5,4,4,18,0,1,4.56,1.03,0,1,1,14,0,0,7,2,2,1.0,1,5,0.2,3,3,1.0,164.0
22200951,1628402,96.6,100.0,139.6,122.2,-43.0,-22.2,0.25,0.0,25.0,0.125,0.333,0.182,0.0,0.0,0.0,0.25,0.244,81.74,85.54,71.29,9,-0.026,0,0,3,0.0,0,1,0.0,0,0,0.0,1,1,2,1,0,0,0,0,0,-2,21,1.0,2023-03-03 00:00:00,29,157,303,0,0,0,0,0,1,0,10,0,0,4.11,0.37,3,2,5,10,0,0,7,0,2,0.0,0,1,0.0,0,0,0.0,128.0
22200034,1628416,110.0,110.0,100.0,100.0,10.0,10.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,1.125,1.125,0.308,0.333,106.46,106.46,88.72,10,0.477,1,4,4,1.0,1,1,1.0,0,0,0.0,1,1,2,0,0,0,0,0,9,2,7,1.0,2022-10-22 00:00:00,7,517,257,2,4,5,0,0,2,3,4,0,0,4.04,0.31,1,1,2,6,0,0,2,0,0,0.0,4,4,1.0,1,1,1.0,5.0
22200421,1628416,82.0,100.0,0.0,0.0,82.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.17,73.68,74.81,62.34,4,-0.667,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,7,0.0,2022-12-14 00:00:00,7,517,154,0,0,0,0,0,0,0,0,0,0,2.68,0.12,0,1,1,1,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,56.0
22200494,1628416,0.0,0.0,227.3,133.3,-227.3,-133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.46,102.86,85.71,3,0.0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,7,1.0,2022-12-25 00:00:00,7,517,84,0,0,0,0,2,2,2,0,0,0,3.15,0.08,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,66.0
22201148,1628424,78.8,77.8,67.6,60.0,11.3,17.8,0.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.113,107.46,114.96,95.8,9,0.091,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,1,0,0,0,1,4,0.0,2023-03-31 00:00:00,4,328,238,0,0,0,0,1,3,0,2,0,1,4.09,0.3,0,0,0,6,0,0,5,0,0,0.0,0,1,0.0,0,1,0.0,156.0
22201163,1628424,0.0,0.0,100.0,66.7,-100.0,-66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.78,73.47,61.22,2,0.0,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,4,0.0,2023-04-02 00:00:00,4,328,98,0,0,0,0,0,2,0,2,0,0,3.85,0.11,0,0,0,1,0,0,1,0,0,0.0,0,0,0.0,0,1,0.0,158.0
22201176,1628424,63.2,64.0,147.3,145.8,-84.1,-81.8,0.2,1.0,14.3,0.0,0.083,0.042,14.3,0.375,0.512,0.222,0.228,100.92,100.76,83.96,25,0.055,1,1,4,0.25,1,3,0.333,2,2,1.0,0,1,1,1,0,0,1,0,5,-19,4,0.0,2023-04-04 00:00:00,4,328,700,0,0,2,0,10,2,10,14,0,1,4.67,0.97,1,2,2,18,1,0,11,0,0,0.0,1,4,0.25,1,1,1.0,159.0
22201202,1628424,77.6,100.0,80.0,80.0,-2.4,20.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,116.01,101.41,84.51,5,0.273,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,1,4,0.0,2023-04-07 00:00:00,4,328,142,0,0,0,0,2,0,0,2,0,0,3.84,0.17,0,1,1,4,0,0,4,0,0,0.0,0,0,0.0,0,0,0.0,162.0
22201218,1628424,106.9,105.0,132.2,123.5,-25.3,-18.5,0.429,0.0,75.0,0.111,0.125,0.118,0.0,0.0,0.0,0.043,0.046,104.81,109.18,90.98,20,0.081,0,0,1,0.0,0,1,0.0,0,0,0.0,1,1,2,3,0,0,0,0,0,0,6,0.0,2023-04-09 00:00:00,4,328,488,0,0,0,0,6,2,2,8,0,0,4.55,0.67,1,1,2,13,0,0,12,0,0,0.0,0,1,0.0,0,1,0.0,164.0
22200590,1628425,106.6,112.5,92.2,90.0,14.4,22.5,0.25,0.0,50.0,0.0,0.2,0.091,0.0,0.0,0.0,0.1,0.096,128.47,127.06,105.88,8,0.0,1,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,0,14,1.0,2023-01-06 00:00:00,14,480,204,0,0,0,0,0,2,0,2,0,0,4.72,0.3,0,1,1,3,0,0,2,0,0,0.0,0,1,0.0,0,0,0.0,78.0
